parcelID,lat,lng,numFires,numCrimes,numViols,meanSales
0049N00181000000,40.462521063140095,-79.96564188326397,5,5,2,418711.962962963
0120M00104000000,40.484450747643805,-79.9352415818324,6,1,4,191328.63333333333
0094N00180000000,40.38549316559972,-79.98017307317326,7,5,7,81331.11111111111
0048B00228000000,40.46980085722698,-79.97752302172826,3,4,7,80135.55555555556
0009N00158000000,40.444118648892925,-79.99812579371054,15,33,7,1249529.5294117648
0060H00248000000,40.40021858160424,-79.98387645886703,6,11,5,89555.71875
0050P00030000000,40.464546263996,-79.94450778889004,11,10,7,195667.75438596492
0185S00318000000,40.36732485749127,-79.9177651035193,1,2,10,89168.4
0048B00049000000,40.470444853491706,-79.97849163402246,3,4,7,80135.55555555556
0002D00095000000,40.4427282145984,-79.98469828136352,13,16,7,1585299.3043478262
0055C00277000000,40.422038118510216,-79.93776764806192,9,6,12,205869.39215686274
0067R00164000000,40.416192622339594,-80.0737421741788,1,0,1,
0055H00229000000,40.41965829581595,-79.93569669765624,5,8,9,212780.16216216216
0067G00061000000,40.41966154470215,-80.07387196077028,1,0,1,
0034S00007000000,40.40418780948336,-80.00356067539624,0,0,0,78335.0
0070J00056000000,40.44724162020683,-80.0800811390571,0,1,0,25800.0
0126R00100000000,40.44490408844237,-79.9058824806807,1,2,2,399630.5263157895
0049R00312000000,40.46294341944744,-79.95492795598248,9,10,13,290413.88
0089E00006000000,40.411232692709135,-79.93247402567857,0,0,1,79585.0
0088A00031000000,40.4213567486875,-79.93123453281318,8,11,16,266873.6538461539
0126E00061000000,40.448648916947405,-79.9156604172596,2,4,1,645547.5
0022K00376000000,40.45538209713924,-80.025801575868,12,5,17,134947.16666666666
0114R00046000000,40.484061022063074,-80.03890528214785,4,5,12,146803.4423076923
0177A00203000000,40.43204513664832,-79.89823488976343,0,0,0,328274.6
0082M00038000000,40.47697396436542,-79.92001568615682,4,2,2,399192.3333333333
0062F00218000000,40.40067920459248,-80.02580219380816,4,5,3,107862.72727272728
0176N00099000000,40.43391105420304,-79.89649190789754,1,0,0,320910.4285714286
0054P00277000000,40.42370501935961,-79.94511716266514,3,0,9,175704.41176470587
0059E00040000000,40.400679312823655,-79.98180482075736,2,5,5,81993.16
0095C00096000000,40.39401860027426,-79.98974631375135,14,15,11,92534.6862745098
0027H00160009200,40.44803438938722,-79.95083392582123,10,14,2,484557.7454545455
0174F00023000000,40.45951445480856,-79.89121594106722,27,16,23,35306.84210526316
0023H00238000000,40.45852910520656,-80.00198375854958,14,11,16,207551.25
0062K00051000000,40.399227051355794,-80.02746345706983,3,3,3,89955.4
0050K00176000000,40.466501962114016,-79.9441700191648,8,8,9,177424.7037037037
0107M00097000000,40.44624608761852,-80.08354932421635,0,0,0,25800.0
0011K00055000000,40.43781390377507,-79.97470539382931,11,7,6,201004.73333333334
0124F00248000000,40.469570958415325,-79.90928374510803,9,7,2,254634.2
0047E00081000000,40.46824704952492,-79.99905182486445,3,3,2,38069.444444444445
0051G00239000000,40.45774571967512,-79.93802198633055,5,14,4,389964.28571428574
0124R00246000000,40.46336494882852,-79.90446605035484,16,7,13,72661.29032258065
0173J00243000000,40.4658295742647,-79.89682711960675,10,7,19,33088.8275862069
0034B00185000000,40.4128593431162,-80.00894046062751,2,9,4,68658.0
0024F00305000000,40.45886589342096,-79.9925277861426,13,6,10,141554.71212121213
0173R00014000000,40.4628721985378,-79.89059494287417,9,4,15,13002.875
0012L00143000000,40.42678301137563,-79.97217816788691,16,15,20,227539.74242424243
0087J00296000000,40.42613601524642,-79.93118082828798,6,2,17,253596.54716981133
0115A00197000000,40.49046736252737,-80.03105818765638,1,0,0,290781.0
0015B00072000000,40.42141729445667,-80.01113766230158,7,4,8,194972.0975609756
0022D00101000000,40.46022983672106,-80.01899480726277,9,17,6,1656603.0
0020K00186000000,40.44745421635891,-80.04186877253719,7,8,9,136464.875
0083S00209000000,40.46321018537952,-79.92044473348983,10,14,5,630361.85
0062P00264000000,40.39453122866179,-80.02794812511982,2,5,5,115540.72413793103
0019H00180000000,40.440110099127295,-80.03512925998741,3,5,11,91896.35
0051S00298000000,40.45306728633626,-79.9346689699357,3,9,5,650370.1724137932
0090R00139000000,40.396673874566936,-79.9209721513946,2,0,0,
0063B00154000000,40.402999619153086,-80.04241018303605,1,4,2,138023.5294117647
0050L00327000000,40.46502959321328,-79.93962076517755,11,7,12,138908.38235294117
0071H00147000000,40.45775700265788,-80.06677899404342,3,3,4,103804.04166666667
0039G00025000000,40.43056703401327,-80.05556986847438,3,6,2,138714.2857142857
0124F00300000000,40.46872286420132,-79.90911914273006,9,7,4,265501.0833333333
0047N00222000000,40.46483794006953,-79.99712753141976,5,5,2,49268.40909090909
0028G00119000000,40.43958523598992,-79.95671787719401,11,11,13,1057280.0
0023K00337000000,40.457223138060186,-80.00905277292831,15,18,10,447247.3218390805
0019M00125000000,40.43759951031175,-80.03429402245504,2,3,7,303885.9285714286
0049R00149000000,40.46399210900268,-79.95613174333873,10,11,10,270352.987012987
0174S00237000000,40.45445516356365,-79.8842743324584,10,9,10,38547.0
0116G00230000000,40.48754430102609,-80.00528844035927,1,0,0,63500.0
0087E00077000000,40.430600741945696,-79.93065184109841,9,4,9,278223.8
0012R00147000000,40.42369404249053,-79.97163836724643,12,12,25,187614.86842105264
0015P00025000000,40.41582385986289,-80.00958010937387,7,5,8,84725.94736842105
0012K00221000000,40.42711120960082,-79.97669863040183,19,27,24,242705.1098901099
0001H00327050100,40.43926136863352,-80.00122137170186,12,30,14,1161962.576923077
0040C00325000000,40.44165352350247,-80.0545493273274,4,3,5,146259.67441860464
0006R00202000000,40.434955117816,-80.02210582615209,7,3,3,313989.0
0087B00003000000,40.43318157110656,-79.92790867080792,13,5,4,372898.5471698113
0054L00264000000,40.42736658266112,-79.93729914706904,6,2,11,242573.75
0173R00045000000,40.46487730202628,-79.89025673028547,7,1,7,19222.214285714286
0026S00171000000,40.45300537766608,-79.9509163741479,3,15,2,509178.47222222225
0026F00188000000,40.45933290402992,-79.95900656779585,5,5,7,164026.6530612245
0014F00101000000,40.419836857469136,-79.99397388747798,22,18,30,38997.793103448275
0039J00131000000,40.42830322327278,-80.06540120474303,2,2,4,77022.18181818182
0083A00085000000,40.470528297884165,-79.93062506267603,8,12,9,216731.86046511628
0075G00322000000,40.47827949843169,-80.03844782693835,8,9,4,102295.47727272728
0125B00324000000,40.460859051364665,-79.90819526578254,15,8,11,74851.72413793103
0004P00270000000,40.42373748114422,-80.00809645485813,13,12,11,172604.55
0023F00316000000,40.45792019423222,-80.01022654525293,16,18,14,535493.3737373737
0071H00204000000,40.458213983097686,-80.06771760795066,3,4,4,87262.375
0023K00061000000,40.456829527433904,-80.0113643316989,17,23,13,563170.8709677419
0120R00235000000,40.483618559793854,-79.93948931397331,8,1,3,192346.73333333334
0090S00042000000,40.39679580450269,-79.91816666229984,1,0,0,
0173P00154000000,40.46253252793404,-79.8915361707337,13,3,19,27416.842105263157
0096H00068000000,40.39135370336313,-80.00180600044986,0,4,6,157800.94444444444
0062L00116000000,40.39814461613256,-80.02296803033681,6,6,5,119074.84905660378
0014H00134000000,40.41972195160957,-79.98629966280467,12,13,14,58260.87037037037
0046P00241000000,40.46362178317595,-80.00932020810646,10,10,8,71610.09523809524
0060H00234000000,40.40063126878506,-79.98285301119033,6,5,5,77367.25
0009G00190000000,40.4500424384952,-79.99003794388702,7,1,3,585661.6666666666
0115B00240000000,40.490813115647455,-80.02740764501735,1,1,1,167667.5652173913
0094J00020000000,40.38886929169451,-79.9821542236328,4,7,8,152921.54545454544
0084A00256000000,40.460818604885525,-79.92974104599547,5,16,11,750320.1707317074
0035P00143000000,40.40528382179588,-80.02540582106553,5,6,9,116601.28205128205
0051M00143061400,40.4564229152855,-79.93566064548838,6,13,5,381565.2051282051
0046A00122000000,40.47100754470036,-80.01332653566067,6,5,10,47730.32258064516
0137A00170000000,40.38374312868839,-79.98085117841958,7,5,7,87511.62068965517
0086R00044000000,40.43499177421533,-79.92311399476301,13,11,5,437449.3541666667
0175M00002000000,40.4478480164388,-79.88674924266746,6,3,6,49411.11111111111
0029H00126000000,40.42967017256396,-79.95232343143266,7,3,8,168138.75757575757
0028E00230000000,40.43977271818064,-79.9658376840745,15,7,5,185074.38888888888
0084K00216000000,40.456230721069645,-79.9260870868785,6,7,9,343767.7291666667
0035K00058000000,40.408403630854046,-80.02796646945205,6,11,10,89528.28571428571
0052B00264000000,40.45096081133472,-79.94124785383875,5,4,1,734052.3125
0061N00028000000,40.3965233983126,-80.01463047009175,3,1,5,131763.26829268291
0082E00044000000,40.47938012283996,-79.9320938534518,3,2,7,271744.45714285714
0049G00009000000,40.46762185778197,-79.95749981164894,10,9,9,274911.2315789474
0061S00110000000,40.39655463040541,-80.00048131394885,2,5,3,148133.33333333334
0047A00072000000,40.47144560752932,-79.99790592082476,3,4,1,20713.571428571428
0135H00076000000,40.380099353532806,-79.93415404551406,3,0,0,35571.333333333336
0054S00080000000,40.42428946822949,-79.93301116378842,9,9,18,272072.5517241379
0081D00117000000,40.48004973848568,-79.93395655223368,3,1,6,225754.18421052632
0026D00240000000,40.46185328972679,-79.95059415585288,11,17,11,317931.1034482759
0042P00361000000,40.45286145489155,-80.05875207501046,9,11,8,92789.0294117647
0022K00371000000,40.45545552329569,-80.02540286826746,12,6,17,137377.375
0173E00232000000,40.46891739049586,-79.89670501910427,8,10,17,32397.428571428572
0061L00308000000,40.39854981910377,-80.0076442261342,3,0,2,139459.0
0096J00024000000,40.38951954446112,-80.01316763169987,2,8,5,146643.95555555556
0185L00146000000,40.36938070649813,-79.92149761565403,0,2,4,80807.86666666667
0014C00397000000,40.421196875188855,-79.98742815875721,9,13,17,60796.983606557376
0139H00153000000,40.38147268731496,-80.00281076997416,0,0,0,110238.25
0062N00084000000,40.39626320266839,-80.02876431458216,3,5,6,108499.4705882353
0096K00170000000,40.38947455037562,-80.00871321955546,1,11,6,141360.04081632654
0054P00071000000,40.425365857718894,-79.94124118449592,7,1,12,191336.25806451612
0084R00102000000,40.453085124739495,-79.9238451089508,4,6,8,353471.3333333333
0014L00019000000,40.41866443524086,-79.98950642529297,21,19,26,51450.09210526316
0045A00079000000,40.47163256262828,-80.03157231331586,10,11,16,57878.93220338983
0082K00224000000,40.47616781467276,-79.92577776031953,6,7,8,336981.3076923077
0011K00148000A00,40.43712321679446,-79.9769818960922,9,13,7,209934.04347826086
0012G00006000000,40.42851226814568,-79.97157539334789,13,16,13,263731.8780487805
0049A00262000000,40.470802799567245,-79.96431087303726,5,9,9,298046.5
0019P00146000000,40.43341061768806,-80.04440182751168,0,0,3,116547.5
0115D00252000000,40.49074778059037,-80.01976379052729,10,4,5,95097.71794871795
0084K00298070100,40.45625624370651,-79.92492317403257,7,6,10,357472.2708333333
0049C00051000000,40.47070493093344,-79.9575499717808,5,8,15,294402.51515151514
0231J00368000000,40.45549195723424,-79.87906819850444,11,5,6,63790.73333333333
0004F00096000000,40.4303054074863,-80.01065981011486,9,10,15,430881.32258064515
0087M00216000000,40.42792827746311,-79.918456183754,6,6,4,410280.28125
0176A00334000000,40.44298248802755,-79.89775459226037,4,3,2,346598.04761904763
0013M00090000000,40.41798027562725,-79.96821953573517,3,5,21,102486.09523809524
0033N00014000000,40.40473980620107,-79.99894349428139,1,1,1,58155.230769230766
0125G00260000003,40.461429154856205,-79.90493196334982,15,9,11,62658.851851851854
0006R00120000000,40.4354874095651,-80.02278584251732,6,2,3,310688.0508474576
0138K00059000000,40.37831875513164,-79.99406037734462,0,1,2,143496.75
0172N00119000000,40.47321442973649,-79.89685850251868,3,5,5,46189.181818181816
0114N00114000000,40.48383168774372,-80.04549481550806,4,0,4,138555.02702702704
0231R00058000000,40.45503310097633,-79.87395342713704,14,6,3,88192.09090909091
0086P00150091100,40.43320473117145,-79.92583712611889,17,7,4,392887.6037735849
0173N00280000000,40.46352614728966,-79.8993985173592,13,9,16,49000.17857142857
0015L00231000000,40.4178363303962,-80.00540564899434,9,5,14,40892.44736842105
0028R00005000000,40.43493688246362,-79.95374158404502,5,6,11,334719.2380952381
0049K00208000000,40.46690914597748,-79.95898831883453,9,9,12,277870.99074074073
0042L00305000000,40.45534350962655,-80.05536825063065,5,15,19,135400.13953488372
0006F00198000000,40.439542130988364,-80.02564409327651,2,5,0,333097.0
0125A00280000000,40.46103500245004,-79.91392915482754,14,5,11,87776.85185185185
0042D00319000000,40.46037233172188,-80.05347689293593,4,8,8,40367.51219512195
0062N00063000000,40.39533071526276,-80.0300072034437,1,3,5,105013.60714285714
0002F00320000000,40.438607652703325,-79.99194179517825,23,11,4,175240.38461538462
0021N00217000000,40.45339068213895,-80.04625313908558,6,5,8,224424.11111111112
0035L00271000000,40.40836309039627,-80.02064895060211,6,5,5,403265.5789473684
0094K00010000100,40.38738145011225,-79.97578811650601,5,1,2,191904.2857142857
0071A00026000000,40.46015366130438,-80.07937088912188,2,4,2,102060.15384615384
0121J00033000000,40.48524077267079,-79.93279065779322,3,2,2,184919.95454545456
0020F00226000000,40.44914746418139,-80.043864092951,3,3,0,84336.73333333334
0176J00126000600,40.43652205213487,-79.8958511307545,2,0,0,280720.45454545453
0075D00296000000,40.47983941242462,-80.03287137021617,13,10,8,131210.8947368421
0035C00174000000,40.41363723129162,-80.02176674911702,6,9,5,116080.61818181818
0173B00185000000,40.47068894281943,-79.89489316842781,5,8,19,32551.12
0049S00231000000,40.4635286918087,-79.95046349773598,15,13,10,330528.50980392157
0052C00183000000,40.45064736351157,-79.93846889248965,6,4,4,692310.2647058824
0126B00250000000,40.45193017327428,-79.9081036373722,6,4,1,472109.5
0076E00056000000,40.47715528411234,-80.03071314267902,18,8,8,82000.58536585367
0026C00336000000,40.46132066529463,-79.95412079087181,10,11,12,337053.90476190473
0138P00024000000,40.37708507404327,-79.99454153585414,0,1,2,164451.22222222222
0033L00339000000,40.40866624101633,-79.98771989395739,1,6,1,143769.0655737705
0173N00321000000,40.462778521792,-79.89670209053561,16,8,21,48294.32258064516
0174S00011000000,40.45277645681927,-79.88597092476662,12,14,13,35351.58536585366
0049C00242000000,40.471205690413,-79.95527506936905,1,6,11,266955.95588235295
0048J00068000000,40.466403236158,-79.98195387553095,9,10,10,77949.22222222222
0075S00266000000,40.472960378433335,-80.03392312982983,16,12,11,61446.03921568627
0052A00206000000,40.45122595116893,-79.9471520941558,4,12,2,306476.0153846154
0035L00234000000,40.40830409937831,-80.02112393728972,5,4,4,391993.86440677964
0048B00137000000,40.4697741638239,-79.97798219975827,3,4,7,80135.55555555556
0055D00203000000,40.42207104861141,-79.93447821906737,10,7,14,256960.28846153847
0013M00009000000,40.41873478790539,-79.96706299299292,3,5,22,100472.275
0174F00252000000,40.458279338270714,-79.89415770101502,27,18,30,47226.36
0001D00173001600,40.44134457230234,-80.00164508445641,16,40,14,828098.2195121951
0052C00017000000,40.45253586093801,-79.94010986217734,6,6,0,682007.3953488372
0114P00347000000,40.48407065538056,-80.04127485063712,5,7,9,144066.47272727272
0231E00177000000,40.45842230668264,-79.88105895225267,8,2,4,21312.333333333332
0174P00365000000,40.4549680921299,-79.8926400428706,27,22,31,34078.045454545456
0046E00053000C00,40.46929723837443,-80.0141404335154,3,7,7,181682.2
0174M00250000000,40.45726414988878,-79.88593661946211,12,12,11,34665.2
0083A00149000000,40.47125467778617,-79.92918270987148,9,12,11,294709.44680851063
0088C00142000000,40.42239214689111,-79.92195055063809,2,4,8,351827.44897959183
0075C00096000000,40.480720693630154,-80.04022103876247,4,9,7,121910.64444444445
0026N00078000000,40.45353156043556,-79.96354770159489,4,5,16,59230.0
0004J00295000000,40.42745979132323,-80.01272095138947,8,9,11,189011.51063829788
0036G00132000000,40.41046328335994,-80.03905349646614,1,0,2,236402.27272727274
0232C00144000000,40.45139687184433,-79.87270180549798,11,2,4,108936.125
0116E00222000000,40.48762415582697,-80.01556421985958,7,6,11,120544.05128205128
0056D00358000000,40.41219398213981,-79.9330466636422,0,0,1,94191.42857142857
0032N00259000000,40.40430581735868,-79.97991335076844,0,2,2,73405.88888888889
0087D00073000000,40.43203409438515,-79.91937173889859,12,7,4,527904.9032258064
